dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1485968400,2017-02-01 17:00:00 +0000 UTC,2950159,,,,272.13,271.15,273.15,1020,,,95,4,120,,,,,,,,,75,701,Mist,mist,50n
1485972000,2017-02-01 18:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1020,,,92,4,130,,,,,,,,,40,802,Clouds,scattered clouds,03n
1485975600,2017-02-01 19:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1020,,,92,4,130,,,,,,,,,20,801,Clouds,few clouds,02n
1485979200,2017-02-01 20:00:00 +0000 UTC,2950159,,,,271.13,270.15,272.15,1020,,,86,3,130,,,,,,,,,20,801,Clouds,few clouds,02n
1485982800,2017-02-01 21:00:00 +0000 UTC,2950159,,,,270.62,269.15,272.15,1020,,,86,4,130,,,,,,,,,75,701,Mist,mist,50n
1485986400,2017-02-01 22:00:00 +0000 UTC,2950159,,,,270.13,269.15,271.15,1019,,,92,4,130,,,,,,,,,20,701,Mist,mist,50n
1485990000,2017-02-01 23:00:00 +0000 UTC,2950159,,,,270.13,269.15,271.15,1019,,,92,1,170,,,,,,,,,0,701,Mist,mist,50n
1485993600,2017-02-02 00:00:00 +0000 UTC,2950159,,,,269.64,269.15,270.15,1018,,,92,2,140,,,,,,,,,0,701,Mist,mist,50n
1485997200,2017-02-02 01:00:00 +0000 UTC,2950159,,,,269.13,268.15,270.15,1018,,,92,3,140,,,,,,,,,0,701,Mist,mist,50n
1486000800,2017-02-02 02:00:00 +0000 UTC,2950159,,,,268.46,267.15,270.15,1017,,,92,2,150,,,,,,,,,0,701,Mist,mist,50n
1486004400,2017-02-02 03:00:00 +0000 UTC,2950159,,,,270.15,270.15,270.15,1017,,,92,2,150,,,,,,,,,0,701,Mist,mist,50n
1486008000,2017-02-02 04:00:00 +0000 UTC,2950159,,,,268.13,267.15,269.15,1016,,,92,3,120,,,,,,,,,0,701,Mist,mist,50n
1486011600,2017-02-02 05:00:00 +0000 UTC,2950159,,,,268.13,267.15,269.15,1016,,,92,3,130,,,,,,,,,8,701,Mist,mist,50n
1486015200,2017-02-02 06:00:00 +0000 UTC,2950159,,,,268.13,267.15,269.15,1016,,,92,3,130,,,,,,,,,8,701,Mist,mist,50n
1486018800,2017-02-02 07:00:00 +0000 UTC,2950159,,,,267.62,266.15,269.15,1016,,,92,2,130,,,,,,,,,8,701,Mist,mist,50n
1486022400,2017-02-02 08:00:00 +0000 UTC,2950159,,,,267.62,266.15,269.15,1015,,,92,3,120,,,,,,,,,12,701,Mist,mist,50d
1486026000,2017-02-02 09:00:00 +0000 UTC,2950159,,,,269.13,268.15,270.15,1015,,,92,3,140,,,,,,,,,12,801,Clouds,few clouds,02d
1486029600,2017-02-02 10:00:00 +0000 UTC,2950159,,,,270.13,269.15,271.15,1015,,,86,4,120,,,,,,,,,12,801,Clouds,few clouds,02d
1486033200,2017-02-02 11:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1014,,,80,3,120,,,,,,,,,64,803,Clouds,broken clouds,04d
1486036800,2017-02-02 12:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1014,,,100,3,120,,,,,,,,,75,803,Clouds,broken clouds,04d
1486040400,2017-02-02 13:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1013,,,100,3,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1486044000,2017-02-02 14:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1013,,,99,2,150,,,,,,,,,75,803,Clouds,broken clouds,04d
1486047600,2017-02-02 15:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1012,,,99,4,130,,,,,,,,,75,803,Clouds,broken clouds,04d
1486051200,2017-02-02 16:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1012,,,99,3,120,,,,,,,,,75,803,Clouds,broken clouds,04d
1486054800,2017-02-02 17:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1012,,,86,4,130,,,,,,,,,75,701,Mist,mist,50n
1486058400,2017-02-02 18:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1012,,,86,4,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1486062000,2017-02-02 19:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1012,,,86,4,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1486065600,2017-02-02 20:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1012,,,95,2,120,,,,,,,,,75,803,Clouds,broken clouds,04n
1486069200,2017-02-02 21:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1011,,,95,3,100,,,,,,,,,75,803,Clouds,broken clouds,04n
1486072800,2017-02-02 22:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1011,,,95,3,120,,,,,,,,,75,701,Mist,mist,50n
1486076400,2017-02-02 23:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1011,,,96,4,120,,,,,,,,,75,701,Mist,mist,50n
1486080000,2017-02-03 00:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1011,,,96,4,120,,,,,,,,,90,701,Mist,mist,50n
1486080000,2017-02-03 00:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1011,,,96,4,120,,,,,,,,,90,741,Fog,fog,50n
1486083600,2017-02-03 01:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1010,,,96,3,120,,,,,,,,,90,701,Mist,mist,50n
1486083600,2017-02-03 01:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1010,,,96,3,120,,,,,,,,,90,741,Fog,fog,50n
1486087200,2017-02-03 02:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1010,,,92,3,130,,,,,,,,,90,701,Mist,mist,50n
1486087200,2017-02-03 02:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1010,,,92,3,130,,,,,,,,,90,741,Fog,fog,50n
1486090800,2017-02-03 03:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1009,,,92,3,130,,,,,,,,,90,741,Fog,fog,50n
1486094400,2017-02-03 04:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1009,,,100,4,120,,,,,,,,,90,701,Mist,mist,50n
1486094400,2017-02-03 04:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1009,,,100,4,120,,,,,,,,,90,741,Fog,fog,50n
1486098000,2017-02-03 05:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1008,,,91,4,120,,,,,,,,,75,701,Mist,mist,50n
1486098000,2017-02-03 05:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1008,,,91,4,120,,,,,,,,,75,741,Fog,fog,50n
1486101600,2017-02-03 06:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1008,,,91,4,120,,,,,,,,,75,701,Mist,mist,50n
1486105200,2017-02-03 07:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1008,,,91,2,110,,,,,,,,,90,701,Mist,mist,50d
1486108800,2017-02-03 08:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1008,,,99,3,110,,,,,,,,,75,701,Mist,mist,50d
1486112400,2017-02-03 09:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1007,,,99,4,110,,,,,,,,,75,701,Mist,mist,50d
1486116000,2017-02-03 10:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1008,,,99,4,130,,,,,,,,,75,701,Mist,mist,50d
1486119600,2017-02-03 11:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1008,,,93,5,140,,,,,,,,,75,701,Mist,mist,50d
1486123200,2017-02-03 12:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1007,,,93,4,130,,,,,,,,,75,701,Mist,mist,50d
1486123200,2017-02-03 12:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1007,,,93,4,130,,,,,,,,,75,500,Rain,light rain,10d
1486126800,2017-02-03 13:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1007,,,93,4,130,,,,,,,,,75,500,Rain,light rain,10d
1486126800,2017-02-03 13:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1007,,,93,4,130,,,,,,,,,75,701,Mist,mist,50d
1486130400,2017-02-03 14:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,2,130,,,,,,,,,75,701,Mist,mist,50d
1486134000,2017-02-03 15:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,130,,,,,,,,,75,500,Rain,light rain,10d
1486134000,2017-02-03 15:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,130,,,,,,,,,75,701,Mist,mist,50d
1486137600,2017-02-03 16:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,120,,,,,,,,,75,701,Mist,mist,50d
1486137600,2017-02-03 16:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,120,,,,,,,,,75,500,Rain,light rain,10d
1486141200,2017-02-03 17:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,120,,,,,,,,,75,701,Mist,mist,50n
1486141200,2017-02-03 17:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,120,,,,,,,,,75,500,Rain,light rain,10n
1486144800,2017-02-03 18:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,130,,,,,,,,,75,500,Rain,light rain,10n
1486144800,2017-02-03 18:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,130,,,,,,,,,75,701,Mist,mist,50n
1486148400,2017-02-03 19:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,4,130,,,,,,,,,75,500,Rain,light rain,10n
1486148400,2017-02-03 19:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,4,130,,,,,,,,,75,701,Mist,mist,50n
1486152000,2017-02-03 20:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,140,,,,,,,,,75,500,Rain,light rain,10n
1486152000,2017-02-03 20:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,140,,,,,,,,,75,701,Mist,mist,50n
1486155600,2017-02-03 21:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,3,150,,,,,,,,,75,500,Rain,light rain,10n
1486155600,2017-02-03 21:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,3,150,,,,,,,,,75,701,Mist,mist,50n
1486159200,2017-02-03 22:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,3,130,,,,,,,,,75,500,Rain,light rain,10n
1486159200,2017-02-03 22:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,3,130,,,,,,,,,75,701,Mist,mist,50n
1486162800,2017-02-03 23:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,3,140,,,,,,,,,75,500,Rain,light rain,10n
1486162800,2017-02-03 23:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,3,140,,,,,,,,,75,701,Mist,mist,50n
1486166400,2017-02-04 00:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,3,140,,,,,,,,,75,500,Rain,light rain,10n
1486166400,2017-02-04 00:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,3,140,,,,,,,,,75,701,Mist,mist,50n
1486170000,2017-02-04 01:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,2,130,,,,,,,,,75,500,Rain,light rain,10n
1486170000,2017-02-04 01:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,100,2,130,,,,,,,,,75,701,Mist,mist,50n
1486173600,2017-02-04 02:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,150,,,,,,,,,75,701,Mist,mist,50n
1486173600,2017-02-04 02:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1006,,,93,3,150,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1486177200,2017-02-04 03:00:00 +0000 UTC,2950159,,,,275.13,274.15,276.15,1006,,,93,3,120,,,,,,,,,75,701,Mist,mist,50n
1486180800,2017-02-04 04:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1005,,,100,3,140,,,,,,,,,75,701,Mist,mist,50n
1486184400,2017-02-04 05:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1006,,,100,4,140,,,,,,,,,90,701,Mist,mist,50n
1486188000,2017-02-04 06:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1006,,,100,3,170,,,,,,,,,90,741,Fog,fog,50n
1486191600,2017-02-04 07:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1006,,,100,3,140,,,,,,,,,90,741,Fog,fog,50n
1486195200,2017-02-04 08:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1005,,,100,1,0,,,,,,,,,90,741,Fog,fog,50d
1486198800,2017-02-04 09:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1005,,,100,3,0,,,,,,,,,90,741,Fog,fog,50d
1486202400,2017-02-04 10:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1005,,,100,3,0,,,,,,,,,75,741,Fog,fog,50d
1486206000,2017-02-04 11:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1005,,,100,3,140,,,,,,,,,75,701,Mist,mist,50d
1486206000,2017-02-04 11:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1005,,,100,3,140,,,,,,,,,75,741,Fog,fog,50d
1486209600,2017-02-04 12:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1005,,,93,3,130,,,,,,,,,75,701,Mist,mist,50d
1486209600,2017-02-04 12:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1005,,,93,3,130,,,,,,,,,75,741,Fog,fog,50d
1486213200,2017-02-04 13:00:00 +0000 UTC,2950159,,,,277.13,276.15,278.15,1004,,,86,3,160,,,,,,,,,40,741,Fog,fog,50d
1486216800,2017-02-04 14:00:00 +0000 UTC,2950159,,,,277.13,276.15,278.15,1004,,,86,3,100,,,,,,,,,40,741,Fog,fog,50d
1486220400,2017-02-04 15:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1004,,,93,3,100,,,,,,,,,75,701,Mist,mist,50d
1486220400,2017-02-04 15:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1004,,,93,3,100,,,,,,,,,75,741,Fog,fog,50d
1486224000,2017-02-04 16:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1004,,,93,3,100,,,,,,,,,75,701,Mist,mist,50d
1486224000,2017-02-04 16:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1004,,,93,3,100,,,,,,,,,75,741,Fog,fog,50d
1486227600,2017-02-04 17:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1004,,,100,3,90,,,,,,,,,90,741,Fog,fog,50n
1486231200,2017-02-04 18:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1005,,,100,3,90,,,,,,,,,90,741,Fog,fog,50n
1486234800,2017-02-04 19:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1005,,,100,3,80,,,,,,,,,90,741,Fog,fog,50n
1486238400,2017-02-04 20:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1004,,,100,2,100,,,,,,,,,90,741,Fog,fog,50n
1486242000,2017-02-04 21:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1004,,,100,3,100,,,,,,,,,90,741,Fog,fog,50n
1486245600,2017-02-04 22:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1004,,,100,3,70,,,,,,,,,90,741,Fog,fog,50n
1486249200,2017-02-04 23:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1004,,,100,5,90,,,,,,,,,90,741,Fog,fog,50n
1486252800,2017-02-05 00:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1004,,,100,4,90,,,,,,,,,90,741,Fog,fog,50n
1486256400,2017-02-05 01:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1003,,,100,3,90,,,,,,,,,90,701,Mist,mist,50n
1486256400,2017-02-05 01:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1003,,,100,3,90,,,,,,,,,90,741,Fog,fog,50n
1486260000,2017-02-05 02:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1003,,,100,3,90,,,,,,,,,90,701,Mist,mist,50n
1486260000,2017-02-05 02:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1003,,,100,3,90,,,,,,,,,90,741,Fog,fog,50n
1486263600,2017-02-05 03:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1003,,,100,3,110,,,,,,,,,90,701,Mist,mist,50n
1486267200,2017-02-05 04:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1003,,,100,2,100,,,,,,,,,90,500,Rain,light rain,10n
1486267200,2017-02-05 04:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1003,,,100,2,100,,,,,,,,,90,701,Mist,mist,50n
1486270800,2017-02-05 05:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1003,,,100,3,90,,,,,,,,,90,701,Mist,mist,50n
1486274400,2017-02-05 06:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1003,,,100,3,110,,,,,,,,,90,701,Mist,mist,50n
1486278000,2017-02-05 07:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1003,,,93,3,100,,,,,,,,,90,500,Rain,light rain,10n
1486278000,2017-02-05 07:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1003,,,93,3,100,,,,,,,,,90,701,Mist,mist,50n
1486281600,2017-02-05 08:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1004,,,93,2,100,,,,,,,,,75,701,Mist,mist,50d
1486285200,2017-02-05 09:00:00 +0000 UTC,2950159,,,,274.64,274.15,275.15,1004,,,93,2,110,,,,,,,,,75,701,Mist,mist,50d
1486288800,2017-02-05 10:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1004,,,93,3,110,,,,,,,,,75,701,Mist,mist,50d
1486292400,2017-02-05 11:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1004,,,93,3,80,,,,,,,,,75,701,Mist,mist,50d
1486296000,2017-02-05 12:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1004,,,100,3,90,,,,,,,,,75,701,Mist,mist,50d
1486299600,2017-02-05 13:00:00 +0000 UTC,2950159,,,,275.64,275.15,276.15,1004,,,93,2,120,,,,,,,,,75,701,Mist,mist,50d
1486303200,2017-02-05 14:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1005,,,100,2,60,,,,,,,,,75,701,Mist,mist,50d
1486306800,2017-02-05 15:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1005,,,93,3,60,,,,,,,,,90,701,Mist,mist,50d
1486310400,2017-02-05 16:00:00 +0000 UTC,2950159,,,,275.15,275.15,275.15,1005,,,93,3,70,,,,,,,,,90,701,Mist,mist,50d
1486314000,2017-02-05 17:00:00 +0000 UTC,2950159,,,,274.071,274.071,274.071,1014,,,97,3,84,,,,,,,,,92,804,Clouds,overcast clouds,04n
1486317600,2017-02-05 18:00:00 +0000 UTC,2950159,,,,274.071,274.071,274.071,1014,,,97,3,84,,,,,,,,,92,804,Clouds,overcast clouds,04n
1486321200,2017-02-05 19:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1007,,,100,3,80,,,,,,,,,90,701,Mist,mist,50n
1486324800,2017-02-05 20:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1009,,,100,2,70,,,,,,,,,90,701,Mist,mist,50n
1486328400,2017-02-05 21:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1009,,,100,3,70,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1486328400,2017-02-05 21:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1009,,,100,3,70,,,,,,,,,90,701,Mist,mist,50n
1486332000,2017-02-05 22:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1009,,,98,3,90,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1486332000,2017-02-05 22:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1009,,,98,3,90,,,,,,,,,90,701,Mist,mist,50n
1486335600,2017-02-05 23:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1010,,,96,4,80,,,,,,,,,90,701,Mist,mist,50n
1486335600,2017-02-05 23:00:00 +0000 UTC,2950159,,,,274.15,274.15,274.15,1010,,,96,4,80,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1486339200,2017-02-06 00:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1011,,,96,4,90,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1486339200,2017-02-06 00:00:00 +0000 UTC,2950159,,,,273.64,273.15,274.15,1011,,,96,4,90,,,,,,,,,90,701,Mist,mist,50n
1486342800,2017-02-06 01:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1012,,,96,4,70,,,,,,,,,90,701,Mist,mist,50n
1486346400,2017-02-06 02:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1012,,,98,3,70,,,,,,,,,90,701,Mist,mist,50n
1486350000,2017-02-06 03:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1013,,,98,3,70,,,,,,,,,90,701,Mist,mist,50n
1486353600,2017-02-06 04:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1014,,,98,3,70,,,,,,,,,90,701,Mist,mist,50n
1486357200,2017-02-06 05:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1015,,,94,3,90,,,,,,,,,90,701,Mist,mist,50n
1486360800,2017-02-06 06:00:00 +0000 UTC,2950159,,,,273.15,273.15,273.15,1016,,,94,2,90,,,,,,,,,90,701,Mist,mist,50n
1486364400,2017-02-06 07:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1016,,,94,3,70,,,,,,,,,75,701,Mist,mist,50n
1486368000,2017-02-06 08:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1017,,,97,4,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1486371600,2017-02-06 09:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1018,,,86,4,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1486375200,2017-02-06 10:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,1019,,,86,4,50,,,,,,,,,75,803,Clouds,broken clouds,04d
1486378800,2017-02-06 11:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,1020,,,86,4,50,,,,,,,,,75,803,Clouds,broken clouds,04d
1486382400,2017-02-06 12:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,1020,,,86,4,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1486386000,2017-02-06 13:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,1021,,,79,3,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1486389600,2017-02-06 14:00:00 +0000 UTC,2950159,,,,271.15,271.15,271.15,1021,,,79,3,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1486393200,2017-02-06 15:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1021,,,80,2,50,,,,,,,,,75,803,Clouds,broken clouds,04d
1486396800,2017-02-06 16:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1021,,,80,3,50,,,,,,,,,75,803,Clouds,broken clouds,04d
1486400400,2017-02-06 17:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1022,,,80,2,60,,,,,,,,,75,803,Clouds,broken clouds,04n
1486404000,2017-02-06 18:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1023,,,80,3,90,,,,,,,,,75,803,Clouds,broken clouds,04n
1486407600,2017-02-06 19:00:00 +0000 UTC,2950159,,,,271.64,271.15,272.15,1023,,,80,2,80,,,,,,,,,75,803,Clouds,broken clouds,04n
1486411200,2017-02-06 20:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,80,2,80,,,,,,,,,75,803,Clouds,broken clouds,04n
1486414800,2017-02-06 21:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,80,3,90,,,,,,,,,75,803,Clouds,broken clouds,04n
1486418400,2017-02-06 22:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,80,2,80,,,,,,,,,75,803,Clouds,broken clouds,04n
1486422000,2017-02-06 23:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1023,,,95,2,70,,,,,,,,,75,803,Clouds,broken clouds,04n
1486425600,2017-02-07 00:00:00 +0000 UTC,2950159,,,,272.64,272.15,273.15,1023,,,95,2,70,,,,,,,,,75,803,Clouds,broken clouds,04n
1486429200,2017-02-07 01:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,80,3,50,,,,,,,,,75,803,Clouds,broken clouds,04n
1486432800,2017-02-07 02:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,80,3,50,,,,,,,,,75,803,Clouds,broken clouds,04n
1486436400,2017-02-07 03:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,80,3,50,,,,,,,,,75,803,Clouds,broken clouds,04n
1486440000,2017-02-07 04:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,80,2,50,,,,,,,,,75,803,Clouds,broken clouds,04n
1486443600,2017-02-07 05:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,80,2,50,,,,,,,,,75,803,Clouds,broken clouds,04n
1486447200,2017-02-07 06:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,74,3,70,,,,,,,,,75,803,Clouds,broken clouds,04n
1486450800,2017-02-07 07:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1024,,,74,3,70,,,,,,,,,75,803,Clouds,broken clouds,04n
1486454400,2017-02-07 08:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1024,,,74,3,50,,,,,,,,,75,803,Clouds,broken clouds,04d
1486458000,2017-02-07 09:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1024,,,74,2,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1486461600,2017-02-07 10:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1024,,,74,4,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1486465200,2017-02-07 11:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1024,,,74,4,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1486468800,2017-02-07 12:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1024,,,74,3,100,,,,,,,,,75,803,Clouds,broken clouds,04d
1486472400,2017-02-07 13:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,74,3,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1486476000,2017-02-07 14:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,74,2,70,,,,,,,,,75,803,Clouds,broken clouds,04d
1486479600,2017-02-07 15:00:00 +0000 UTC,2950159,,,,272.15,272.15,272.15,1023,,,74,3,70,,,,,,,,,75,803,Clouds,broken clouds,04d
